,transaction_id,status,total_risk,customer_risk,country_risk,vessel_risk
420,421,Satisfactory,15,9.673205383292899,3.8795708072270774,1.4472238094800227
421,422,Under Review,0,0.0,0.0,0.0
422,423,Under Review,0,0.0,0.0,0.0
423,424,Under Review,0,0.0,0.0,0.0
424,425,Under Review,0,0.0,0.0,0.0
425,426,Satisfactory,43,11.327440538968956,21.432402996850637,10.24015646418041
426,427,Unsatisfactory,194,50.19008709193802,28.762713188279793,115.04719971978218
427,428,Satisfactory,35,8.763525529055826,12.26208884415323,13.97438562679094
428,429,Satisfactory,8,3.234390022565733,3.052380870353194,1.7132291070810737
429,430,Unsatisfactory,165,37.24070101387522,66.2020650614433,61.557233924681476
430,431,Under Review,0,0.0,0.0,0.0
431,432,Satisfactory,11,2.860204696074237,4.60287324502169,3.5369220589040724
432,433,Satisfactory,26,18.775699897263394,3.3965159748351983,3.827784127901407
433,434,Unsatisfactory,197,57.199149566340225,63.7238642291146,76.07698620454518
434,435,Under Review,0,0.0,0.0,0.0
435,436,Unsatisfactory,124,18.84465751795259,98.62560456626154,6.529737915785867
436,437,Unsatisfactory,110,44.21655699382726,64.38535184843346,1.3980911577392723
437,438,Under Review,0,0.0,0.0,0.0
438,439,Satisfactory,34,8.883517554881385,12.021722261916185,13.094760183202432
439,440,Satisfactory,77,21.24880275602014,20.814571400787543,34.936625843192324
440,441,Satisfactory,94,64.5411795138646,19.07740800395368,10.381412482181723
441,442,Satisfactory,80,41.87114524085192,8.191565696473107,29.937289062674974
442,443,Unsatisfactory,141,3.488740541231822,71.40804879790672,66.10321066086145
443,444,Satisfactory,41,3.8031485958796463,28.19203982156654,9.004811582553826
444,445,Unsatisfactory,187,159.27448208620942,20.123794270735797,7.601723643054779
445,446,Unsatisfactory,168,78.5392472846411,54.62806796232448,34.8326847530344
446,447,Under Review,0,0.0,0.0,0.0
447,448,Unsatisfactory,124,12.143288406954849,58.72124139940383,53.13547019364132
448,449,Under Review,0,0.0,0.0,0.0
449,450,Unsatisfactory,157,67.12272430444327,89.74944722761583,0.12782846794091945
450,451,Under Review,0,0.0,0.0,0.0
451,452,Satisfactory,88,20.107235214474358,21.26428562387971,46.62847916164593
452,453,Under Review,0,0.0,0.0,0.0
453,454,Satisfactory,11,5.709711887999722,4.2719584535851585,1.0183296584151187
454,455,Unsatisfactory,167,73.92740168007133,69.83684878639018,23.235749533538506
455,456,Unsatisfactory,139,38.71628362670487,44.31988150352556,55.96383486976956
456,457,Satisfactory,30,13.35361946394509,1.7253909910599101,14.920989544994997
457,458,Satisfactory,20,9.46435344650558,1.503514306012099,9.03213224748232
458,459,Satisfactory,54,19.41919142214027,16.045365476361305,18.53544310149843
459,460,Satisfactory,33,0.46629036927519113,23.480471641380344,9.053237989344465
460,461,Satisfactory,12,5.406569979603493,0.508275865838074,6.085154154558435
461,462,Under Review,0,0.0,0.0,0.0
462,463,Unsatisfactory,147,43.466415500681876,26.677278892339963,76.85630560697817
463,464,Under Review,0,0.0,0.0,0.0
464,465,Satisfactory,34,7.08626656002864,15.825579902387435,11.088153537583924
465,466,Satisfactory,45,18.474173463618364,22.047436316450774,4.478390219930861
466,467,Satisfactory,72,34.1106146273254,33.23571936154196,4.653666011132652
467,468,Under Review,0,0.0,0.0,0.0
468,469,Satisfactory,24,10.959246262704152,2.6392341139014928,10.401519623394357
469,470,Under Review,0,0.0,0.0,0.0
470,471,Unsatisfactory,129,63.79071541146707,50.06178127104323,15.147503317489695
471,472,Satisfactory,82,17.104800893311438,64.18026729671008,0.7149318099784774
472,473,Under Review,0,0.0,0.0,0.0
473,474,Satisfactory,79,7.33347936047468,34.369971209733706,37.296549429791604
474,475,Unsatisfactory,173,26.09495654769273,31.736418640728363,115.16862481157891
475,476,Satisfactory,10,3.665226643436629,0.3187480703829665,6.0160252861804056
476,477,Satisfactory,34,9.970725324090864,9.675882947870331,14.353391728038803
477,478,Under Review,0,0.0,0.0,0.0
478,479,Unsatisfactory,188,53.55691193904161,50.82697368881039,83.616114372148
479,480,Under Review,0,0.0,0.0,0.0
480,481,Unsatisfactory,196,26.25724382865383,39.699832272892806,130.04292389845335
481,482,Satisfactory,2,0.8632870551480135,0.556805506288746,0.5799074385632403
482,483,Unsatisfactory,180,23.65330230287703,62.78187336816911,93.56482432895389
483,484,Under Review,0,0.0,0.0,0.0
484,485,Satisfactory,20,6.058071445333889,4.708969098045634,9.232959456620476
485,486,Satisfactory,44,9.799631545499773,7.764451296411231,26.435917158088994
486,487,Unsatisfactory,186,44.64324032628095,86.0855556480284,55.271204025690615
487,488,Satisfactory,91,1.8979164771362467,82.09009705381254,7.011986469051212
488,489,Satisfactory,47,6.193849601046608,9.096006228314181,31.710144170639207
489,490,Unsatisfactory,124,56.48527539398604,63.631873073464725,3.8828515325492305
490,491,Satisfactory,75,2.064790958697031,46.18404124900671,26.751167792296254
491,492,Under Review,0,0.0,0.0,0.0
492,493,Satisfactory,83,3.4580777715165647,51.67569430858808,27.86622791989536
493,494,Under Review,0,0.0,0.0,0.0
494,495,Under Review,0,0.0,0.0,0.0
495,496,Under Review,0,0.0,0.0,0.0
496,497,Under Review,0,0.0,0.0,0.0
497,498,Satisfactory,40,17.136579001155834,17.826610785984382,5.036810212859781
498,499,Satisfactory,62,8.406109894923931,7.770211975774261,45.82367812930181
499,500,Unsatisfactory,145,59.581636879647164,28.702658700731522,56.715704419621325
500,501,Satisfactory,96,45.67387052648549,34.70257202787067,15.623557445643836
501,502,Under Review,0,0.0,0.0,0.0
502,503,Satisfactory,83,23.497536037926032,23.65707423009701,35.845389731976965
503,504,Satisfactory,92,24.338916586775984,24.322244806776737,43.33883860644727
504,505,Under Review,0,0.0,0.0,0.0
505,506,Unsatisfactory,161,4.195633051065308,63.34774768441751,93.45661926451716
506,507,Satisfactory,59,15.858877980662866,19.765319439554307,23.37580257978282
507,508,Unsatisfactory,158,63.71538024170016,45.33937317043987,48.94524658785996
508,509,Unsatisfactory,175,31.477676933877934,28.040052214911633,115.48227085121042
509,510,Under Review,0,0.0,0.0,0.0
510,511,Under Review,0,0.0,0.0,0.0
511,512,Unsatisfactory,168,86.18062429531653,75.23876990288223,6.580605801801244
512,513,Under Review,0,0.0,0.0,0.0
513,514,Under Review,0,0.0,0.0,0.0
514,515,Satisfactory,51,10.731062395973582,26.581089189311285,13.687848414715134
515,516,Under Review,0,0.0,0.0,0.0
516,517,Under Review,0,0.0,0.0,0.0
517,518,Unsatisfactory,134,8.080037549433246,47.48195787248457,78.43800457808219
518,519,Unsatisfactory,156,57.14259636736483,75.81995911184329,23.037444520791887
519,520,Under Review,0,0.0,0.0,0.0
520,521,Satisfactory,23,7.744638872799286,9.35861371582805,5.896747411372666
521,522,Under Review,0,0.0,0.0,0.0
522,523,Unsatisfactory,131,19.30882533677214,57.60341400171171,54.08776066151614
523,524,Unsatisfactory,119,66.02825500233028,43.98151898456733,8.990226013102388
524,525,Under Review,0,0.0,0.0,0.0
525,526,Under Review,0,0.0,0.0,0.0
526,527,Under Review,0,0.0,0.0,0.0
527,528,Under Review,0,0.0,0.0,0.0
528,529,Satisfactory,38,30.280898180409636,6.795694831255747,0.9234069883346128
529,530,Unsatisfactory,122,18.368728114416797,60.68133748621487,42.94993439936833
530,531,Satisfactory,81,50.244009134341766,30.314559322231347,0.441431543426882
531,532,Under Review,0,0.0,0.0,0.0
532,533,Under Review,0,0.0,0.0,0.0
533,534,Under Review,0,0.0,0.0,0.0
534,535,Satisfactory,37,13.694597737580098,9.281365974976483,14.024036287443415
535,536,Under Review,0,0.0,0.0,0.0
536,537,Under Review,0,0.0,0.0,0.0
537,538,Under Review,0,0.0,0.0,0.0
538,539,Satisfactory,4,0.7511623090028897,1.935125964261385,1.3137117267357254
539,540,Unsatisfactory,101,41.99141663985403,19.730383953102343,39.278199407043616
540,541,Under Review,0,0.0,0.0,0.0
541,542,Satisfactory,28,14.537416184144671,12.611578931192344,0.8510048846629831
542,543,Under Review,0,0.0,0.0,0.0
543,544,Unsatisfactory,178,49.6471973040447,73.05665886311586,55.29614383283945
544,545,Satisfactory,78,34.66224020627435,32.306540147123485,11.031219646602162
545,546,Satisfactory,73,11.088715892177902,46.36067269144028,15.550611416381823
546,547,Satisfactory,86,0.7813215113472406,27.83871692812289,57.379961560529864
547,548,Unsatisfactory,166,83.26375312187662,9.628427103886557,73.10781977423682
548,549,Under Review,0,0.0,0.0,0.0
549,550,Under Review,0,0.0,0.0,0.0
550,551,Satisfactory,80,19.78881233218828,30.41574623150285,29.795441436308884
551,552,Unsatisfactory,174,69.8350453274983,42.336280164450336,61.82867450805138
552,553,Satisfactory,53,2.6799035240473947,15.231914248196535,35.08818222775607
553,554,Unsatisfactory,107,58.49419194288475,5.975833720766572,42.52997433634867
554,555,Satisfactory,93,7.491123917261561,0.678708858966667,84.83016722377177
555,556,Satisfactory,9,2.3855382724799976,3.500312181488337,3.114149546031666
556,557,Under Review,0,0.0,0.0,0.0
557,558,Satisfactory,53,37.879614051603966,9.610984633113075,5.509401315282951
558,559,Unsatisfactory,121,47.28625641777028,54.58251658322816,19.131226999001562
559,560,Satisfactory,32,15.15714998760342,1.4144277355924062,15.428422276804172
560,561,Under Review,0,0.0,0.0,0.0
561,562,Satisfactory,32,6.78625995970355,3.565288529292413,21.648451511004037
562,563,Unsatisfactory,168,76.27913176395072,35.61495830407772,56.10590993197157
563,564,Under Review,0,0.0,0.0,0.0
564,565,Unsatisfactory,107,68.1084414956557,29.657786004577353,9.23377249976696
565,566,Under Review,0,0.0,0.0,0.0
566,567,Under Review,0,0.0,0.0,0.0
567,568,Unsatisfactory,129,37.36847597941593,69.96402172600652,21.66750229457754
568,569,Satisfactory,15,3.6355990771311175,7.673955716616622,3.690445206252261
569,570,Satisfactory,0,0.0,0.0,0.0
570,571,Unsatisfactory,159,70.04317894063001,52.49319891291175,36.463622146458256
571,572,Under Review,0,0.0,0.0,0.0
572,573,Unsatisfactory,108,38.812478498103644,38.95899526712947,30.22852623476689
573,574,Unsatisfactory,104,46.625633726214794,8.43327853926796,48.941087734517254
574,575,Under Review,0,0.0,0.0,0.0
575,576,Unsatisfactory,145,35.01485037582518,58.431579004352514,51.55357061982231
576,577,Unsatisfactory,199,56.7197973812512,68.82992149597473,73.45028112277409
577,578,Under Review,0,0.0,0.0,0.0
578,579,Satisfactory,22,1.416465530679243,11.251560822937218,9.331973646383538
579,580,Under Review,0,0.0,0.0,0.0
580,581,Under Review,0,0.0,0.0,0.0
581,582,Under Review,0,0.0,0.0,0.0
582,583,Unsatisfactory,190,22.12975769408546,121.63582743926145,46.23441486665308
583,584,Under Review,0,0.0,0.0,0.0
584,585,Under Review,0,0.0,0.0,0.0
585,586,Under Review,0,0.0,0.0,0.0
586,587,Satisfactory,28,5.293711818375577,11.623998917836705,11.082289263787716
587,588,Under Review,0,0.0,0.0,0.0
588,589,Unsatisfactory,146,67.76704409271446,18.729540169797307,59.503415737488254
589,590,Under Review,0,0.0,0.0,0.0
590,591,Unsatisfactory,135,79.23479570618758,15.737240355590819,40.02796393822158
591,592,Unsatisfactory,139,8.21002255903274,75.9934574468261,54.79651999414117
592,593,Satisfactory,14,8.153534660843611,2.205139137383677,3.6413262017727126
593,594,Unsatisfactory,196,2.2804190923705776,52.38615747987201,141.33342342775742
594,595,Under Review,0,0.0,0.0,0.0
595,596,Unsatisfactory,165,82.91984527589057,76.1703762547139,5.9097784693955395
596,597,Unsatisfactory,186,48.59116708721099,51.44521539424795,85.96361751854106
597,598,Satisfactory,15,3.1645045153883595,6.376289510247721,5.459205974363918
598,599,Under Review,0,0.0,0.0,0.0
599,600,Unsatisfactory,148,42.38534355483647,24.264673779655126,81.3499826655084
600,601,Satisfactory,38,13.065781855593954,20.955025200800712,3.979192943605332
601,602,Satisfactory,31,5.909700344714513,7.923097609812292,17.1672020454732
602,603,Under Review,0,0.0,0.0,0.0
603,604,Satisfactory,92,24.428508138177744,35.944730911001024,31.626760950821236
604,605,Under Review,0,0.0,0.0,0.0
605,606,Under Review,0,0.0,0.0,0.0
606,607,Satisfactory,88,51.41134904838512,17.170131035338557,19.418519916276313
607,608,Satisfactory,31,11.747843633141791,6.740628426547086,12.511527940311122
608,609,Unsatisfactory,152,39.61111783903407,7.515931788439267,104.87295037252666
609,610,Under Review,0,0.0,0.0,0.0
610,611,Unsatisfactory,136,65.47464842538689,35.594757917578,34.930593657035125
611,612,Unsatisfactory,150,65.91583389040623,60.45731547964352,23.626850629950248
612,613,Satisfactory,29,5.611400370129497,12.31093209689283,11.077667532977674
613,614,Under Review,0,0.0,0.0,0.0
614,615,Satisfactory,1,0.7718371878296186,0.17520138874031135,0.052961423430070056
615,616,Satisfactory,54,18.40469553446845,18.617378481106336,16.977925984425216
616,617,Under Review,0,0.0,0.0,0.0
617,618,Unsatisfactory,107,22.16067374319889,69.84264502394304,14.9966812328581
618,619,Satisfactory,30,15.235329996979054,14.218543381239492,0.5461266217814582
619,620,Satisfactory,17,4.10985631368218,4.496046337215555,8.394097349102266
620,621,Satisfactory,52,22.93758351600841,7.795332001138415,21.267084482853175
621,622,Unsatisfactory,168,76.87796434874473,78.77096455821791,12.351071093037364
622,623,Satisfactory,97,41.76910797734219,16.042938884729825,39.18795313792799
623,624,Unsatisfactory,198,34.0216915267407,105.7688978020756,58.209410671183704
624,625,Under Review,0,0.0,0.0,0.0
625,626,Under Review,0,0.0,0.0,0.0
626,627,Satisfactory,92,4.0537292851301965,70.31353881259591,17.6327319022739
627,628,Under Review,0,0.0,0.0,0.0
628,629,Under Review,0,0.0,0.0,0.0
629,630,Under Review,0,0.0,0.0,0.0
630,631,Unsatisfactory,143,40.77606285991442,46.15407559042262,56.06986154966295
631,632,Satisfactory,29,11.985140257721417,12.711574020198325,4.303285722080255
632,633,Satisfactory,51,24.78508467755934,25.569841118794272,0.6450742036463876
633,634,Under Review,0,0.0,0.0,0.0
634,635,Unsatisfactory,154,23.874586199491464,84.48836072470465,45.63705307580387
635,636,Under Review,0,0.0,0.0,0.0
636,637,Satisfactory,38,19.127890084383008,8.33433602180348,10.537773893813506
637,638,Under Review,0,0.0,0.0,0.0
638,639,Under Review,0,0.0,0.0,0.0
639,640,Unsatisfactory,106,16.577701256523888,62.807775348284984,26.614523395191135
640,641,Unsatisfactory,171,32.52545655260595,44.00528452957535,94.46925891781868
641,642,Under Review,0,0.0,0.0,0.0
642,643,Under Review,0,0.0,0.0,0.0
643,644,Under Review,0,0.0,0.0,0.0
644,645,Under Review,0,0.0,0.0,0.0
645,646,Satisfactory,43,16.353889439957268,16.686841581015436,9.959268979027302
646,647,Satisfactory,14,3.0573556805409337,4.834672107218783,6.107972212240284
647,648,Under Review,0,0.0,0.0,0.0
648,649,Unsatisfactory,100,23.14625211637685,18.83173985195058,58.02200803167257
649,650,Unsatisfactory,153,11.00892093493467,62.69913624241427,79.29194282265105
650,651,Unsatisfactory,122,27.397199804626087,71.33719994709053,23.265600248283373
651,652,Under Review,0,0.0,0.0,0.0
652,653,Under Review,0,0.0,0.0,0.0
653,654,Unsatisfactory,156,51.96131129312113,45.024953078964685,59.0137356279142
654,655,Under Review,0,0.0,0.0,0.0
655,656,Under Review,0,0.0,0.0,0.0
656,657,Unsatisfactory,139,65.5322708118673,32.16072215693093,41.30700703120177
657,658,Satisfactory,8,3.2288750994316424,1.2856682682181257,3.4854566323502314
658,659,Unsatisfactory,113,52.343286999298186,42.09074046767227,18.56597253302954
659,660,Under Review,0,0.0,0.0,0.0
660,661,Satisfactory,92,24.773693861987073,62.43154514912424,4.794760988888669
661,662,Satisfactory,99,49.156689562028895,12.049368754664107,37.793941683307
662,663,Unsatisfactory,130,6.48718933458263,59.795319646437434,63.71749101897993
663,664,Under Review,0,0.0,0.0,0.0
664,665,Under Review,0,0.0,0.0,0.0
665,666,Unsatisfactory,184,69.5574266543189,71.07289062845186,43.36968271722923
666,667,Satisfactory,23,5.057323263650552,10.774944121543784,7.1677326148056615
667,668,Under Review,0,0.0,0.0,0.0
668,669,Unsatisfactory,134,67.69223158159795,55.608111707017095,10.699656711384963
669,670,Satisfactory,57,35.7280972173051,1.432041874514958,19.839860908179947
670,671,Under Review,0,0.0,0.0,0.0
671,672,Satisfactory,65,32.75882754518123,27.52278563613048,4.718386818688293
672,673,Under Review,0,0.0,0.0,0.0
673,674,Satisfactory,89,51.87677436803212,28.591414082017973,8.5318115499499
674,675,Satisfactory,74,10.017677510737443,29.910912842997792,34.071409646264776
675,676,Under Review,0,0.0,0.0,0.0
676,677,Under Review,0,0.0,0.0,0.0
677,678,Unsatisfactory,111,27.170465729832927,63.24784551761266,20.581688752554406
678,679,Under Review,0,0.0,0.0,0.0
679,680,Satisfactory,24,11.838223607845682,3.89312541617605,8.268650975978268
680,681,Satisfactory,89,35.317424145984454,30.831580289207412,22.85099556480814
681,682,Under Review,0,0.0,0.0,0.0
682,683,Satisfactory,1,0.30394454543477917,0.303421597835023,0.3926338567301979
683,684,Satisfactory,53,11.545532011080699,14.896703918003567,26.55776407091573
684,685,Unsatisfactory,174,52.49566705698463,69.58294902609502,51.92138391692033
685,686,Under Review,0,0.0,0.0,0.0
686,687,Unsatisfactory,101,30.23674741164417,13.673658683006455,57.08959390534937
687,688,Unsatisfactory,104,77.93930849943949,5.754348767737077,20.306342732823424
688,689,Unsatisfactory,103,11.883329334810337,74.94453344580612,16.172137219383544
689,690,Satisfactory,16,5.410359987290743,3.863918288582001,6.725721724127255
690,691,Satisfactory,68,41.368720468608124,21.99943246512113,4.6318470662707485
691,692,Satisfactory,41,1.671369604491656,17.90133300907408,21.42729738643426
692,693,Satisfactory,92,38.74270840894879,29.399274101910446,23.858017489140767
693,694,Under Review,0,0.0,0.0,0.0
694,695,Satisfactory,39,20.384488324864325,12.33536363639329,6.280148038742385
695,696,Satisfactory,62,4.6615834794459134,39.71185426191223,17.626562258641854
696,697,Satisfactory,94,32.28242850768218,31.07566262671954,30.64190886559827
697,698,Satisfactory,68,14.934063326747134,32.44636688943611,20.619569783816758
698,699,Satisfactory,62,26.71277231780636,27.100236133361452,8.186991548832186
699,700,Under Review,0,0.0,0.0,0.0
700,701,Under Review,0,0.0,0.0,0.0
701,702,Under Review,0,0.0,0.0,0.0
702,703,Unsatisfactory,188,128.77081348658228,36.995338768179195,22.233847745238524
703,704,Satisfactory,0,0.0,0.0,0.0
704,705,Unsatisfactory,191,55.47928689660672,57.86253016127042,77.65818294212283
705,706,Under Review,0,0.0,0.0,0.0
706,707,Unsatisfactory,116,49.300422585095596,57.7353079826677,8.964269432236705
707,708,Unsatisfactory,131,5.831728758867223,44.51487630737389,80.6533949337589
708,709,Under Review,0,0.0,0.0,0.0
709,710,Satisfactory,75,21.393177067244977,38.9720470927145,14.634775840040525
710,711,Unsatisfactory,175,32.350901578574856,102.02363983603593,40.62545858538923
711,712,Under Review,0,0.0,0.0,0.0
712,713,Unsatisfactory,128,3.0711036905267997,34.41830281673658,90.5105934927366
713,714,Unsatisfactory,159,34.51881915964,35.68337505506068,88.79780578529932
714,715,Under Review,0,0.0,0.0,0.0
715,716,Unsatisfactory,169,49.26860813299529,14.979874866425751,104.75151700057899
716,717,Satisfactory,17,8.787156920454446,3.3941405908172912,4.8187024887282615
717,718,Satisfactory,71,23.18738816761669,28.538730263506583,19.27388156887672
718,719,Satisfactory,67,26.185034758600548,0.7731023120524476,40.04186292934701
719,720,Unsatisfactory,189,44.406513744580344,83.65952609477173,60.93396016064792
720,721,Under Review,0,0.0,0.0,0.0
721,722,Satisfactory,58,19.078849957721484,16.434651646199818,22.486498396078694
722,723,Satisfactory,28,3.417029606497471,17.230011812251107,7.352958581251421
723,724,Satisfactory,30,0.3334674393825323,18.139189608996443,11.527342951621026
724,725,Unsatisfactory,151,51.79101144614414,42.23065483754567,56.97833371631019
725,726,Satisfactory,30,3.2631249590314835,15.151274934347924,11.585600106620593
726,727,Under Review,0,0.0,0.0,0.0
727,728,Satisfactory,46,18.541346654901275,4.2345113850986085,23.224141960000114
728,729,Satisfactory,9,3.3959219401408816,2.159346673074412,3.4447313867847065
729,730,Unsatisfactory,112,63.57460570255784,38.28216936901986,10.143224928422294
730,731,Unsatisfactory,127,37.88999022546072,68.17479435342305,20.935215421116244
731,732,Under Review,0,0.0,0.0,0.0
732,733,Under Review,0,0.0,0.0,0.0
733,734,Unsatisfactory,154,61.99866449349892,51.28231328697074,40.71902221953035
734,735,Under Review,0,0.0,0.0,0.0
735,736,Unsatisfactory,163,36.429778057195655,33.80580261685397,92.76441932595037
736,737,Satisfactory,67,24.505711651543173,14.827826524982333,27.666461823474492
737,738,Satisfactory,1,0.26453432210827776,0.4520652030163948,0.28340047487532743
738,739,Satisfactory,98,33.85003381627815,5.1836535878999985,58.966312595821854
739,740,Unsatisfactory,125,9.637339747691486,60.68387959965004,54.678780652658475
740,741,Under Review,0,0.0,0.0,0.0
741,742,Unsatisfactory,100,18.36432907253069,27.270549517318944,54.365121410150365
742,743,Unsatisfactory,175,9.542172993509109,32.46217550942482,132.9956514970661
743,744,Unsatisfactory,105,48.193137633552915,42.70085941023816,14.106002956208918
744,745,Satisfactory,27,9.062438578914442,9.532848332941304,8.404713088144254
745,746,Under Review,0,0.0,0.0,0.0
746,747,Satisfactory,58,15.871869782255464,12.230721323282818,29.897408894461716
747,748,Under Review,0,0.0,0.0,0.0
748,749,Under Review,0,0.0,0.0,0.0
749,750,Unsatisfactory,156,4.218025693784621,4.572051897539129,147.20992240867625
750,751,Unsatisfactory,137,73.75672864184193,10.900672303226619,52.342599054931455
751,752,Under Review,0,0.0,0.0,0.0
752,753,Satisfactory,99,25.018095318242132,49.93089394027822,24.05101074147964
753,754,Satisfactory,90,33.52474239833487,43.169947610727675,13.305309990937452
754,755,Under Review,0,0.0,0.0,0.0
755,756,Unsatisfactory,143,77.38518926311761,52.797566717893844,12.817244018988552
756,757,Under Review,0,0.0,0.0,0.0
757,758,Under Review,0,0.0,0.0,0.0
758,759,Unsatisfactory,111,77.76215982385361,12.414271145228792,20.823569030917607
759,760,Under Review,0,0.0,0.0,0.0
760,761,Satisfactory,77,17.742348058139253,26.1545958232041,33.103056118656646
761,762,Unsatisfactory,194,92.65900181829811,41.52183844591639,59.819159735785504
762,763,Under Review,0,0.0,0.0,0.0
763,764,Satisfactory,55,9.83543938474397,21.29261876132376,23.871941853932277
764,765,Under Review,0,0.0,0.0,0.0
765,766,Unsatisfactory,187,38.41785882126375,105.72537573420723,42.85676544452902
766,767,Satisfactory,63,6.724249418144886,7.489715636168676,48.786034945686445
767,768,Satisfactory,44,15.055727826761995,16.28267296780601,12.661599205431994
768,769,Under Review,0,0.0,0.0,0.0
769,770,Unsatisfactory,177,85.33251048139114,57.02862323735414,34.63886628125469
770,771,Under Review,0,0.0,0.0,0.0
771,772,Unsatisfactory,148,66.54963352057602,60.659814196542726,20.790552282881258
772,773,Under Review,0,0.0,0.0,0.0
773,774,Unsatisfactory,142,0.992475537296543,45.50956785037119,95.49795661233227
774,775,Satisfactory,75,1.0768928404991625,33.95439179057137,39.968715368929466
775,776,Satisfactory,53,10.258404210975874,20.951085438747857,21.79051035027627
776,777,Under Review,0,0.0,0.0,0.0
777,778,Satisfactory,65,43.988365056479644,9.799865531462778,11.211769412057578
778,779,Unsatisfactory,140,10.514999277359925,41.852132724490495,87.63286799814956
779,780,Satisfactory,65,11.29667832306716,50.039174636181805,3.6641470407510255
780,781,Satisfactory,33,9.531567446815009,9.61819994087374,13.850232612311249
781,782,Under Review,0,0.0,0.0,0.0
782,783,Satisfactory,26,16.175922199523484,9.306513648951075,0.5175641515254438
783,784,Under Review,0,0.0,0.0,0.0
784,785,Satisfactory,32,7.971962597683567,12.296916781298732,11.731120621017704
785,786,Under Review,0,0.0,0.0,0.0
786,787,Unsatisfactory,124,72.42864696136954,23.29532787787489,28.276025160755573
787,788,Unsatisfactory,143,65.12848918473355,35.389571488235816,42.48193932703064
788,789,Satisfactory,67,33.7475400401153,13.465481510489363,19.786978449395335
789,790,Unsatisfactory,166,46.27496217883569,76.95983874584115,42.76519907532314
790,791,Unsatisfactory,130,57.59028963027408,8.92828304814986,63.48142732157606
791,792,Under Review,0,0.0,0.0,0.0
792,793,Unsatisfactory,140,69.02154892869486,28.36069595865415,42.61775511265098
793,794,Unsatisfactory,147,0.2959578964651243,69.40825841613419,77.29578368740069
794,795,Satisfactory,49,2.5142681281104746,7.28324362478535,39.20248824710417
795,796,Satisfactory,8,3.756329782541121,3.9793034316320166,0.2643667858268626
796,797,Under Review,0,0.0,0.0,0.0
797,798,Unsatisfactory,148,76.50661846327324,29.943483680733777,41.54989785599296
798,799,Unsatisfactory,107,17.48163702864171,23.4116545916546,66.10670837970369
799,800,Satisfactory,93,57.727412879546996,18.19416218192154,17.078424938531466
800,801,Unsatisfactory,165,33.468893920192734,24.313560420018597,107.21754565978867
801,802,Satisfactory,28,7.723877293283744,16.266226820420197,4.009895886296062
802,803,Under Review,0,0.0,0.0,0.0
803,804,Unsatisfactory,123,30.76409837245,40.72468266795152,51.51121895959849
804,805,Satisfactory,22,7.867347510866219,4.165446423848057,9.967206065285724
805,806,Under Review,0,0.0,0.0,0.0
806,807,Unsatisfactory,155,75.42557126297841,39.298814900170825,40.27561383685077
807,808,Unsatisfactory,184,40.69534544947212,92.32044036917992,50.98421418134798
808,809,Under Review,0,0.0,0.0,0.0
809,810,Under Review,0,0.0,0.0,0.0
810,811,Satisfactory,61,6.488094463333836,25.974832450980216,28.537073085685943
811,812,Satisfactory,17,6.807109788280843,5.562541171316961,4.630349040402196
812,813,Satisfactory,13,1.6037397496126786,7.750979655862036,3.6452805945252846
813,814,Under Review,0,0.0,0.0,0.0
814,815,Unsatisfactory,170,16.92534666517956,41.43480353014306,111.6398498046774
815,816,Unsatisfactory,175,34.983857308525316,51.872919735586784,88.14322295588791
816,817,Unsatisfactory,146,48.9761065796932,56.23562979230142,40.78826362800538
817,818,Unsatisfactory,186,92.51500010991599,29.784452655565744,63.70054723451826
818,819,Under Review,0,0.0,0.0,0.0
819,820,Satisfactory,24,11.490003412162125,11.218892297209319,1.291104290628557
820,821,Under Review,0,0.0,0.0,0.0
821,822,Under Review,0,0.0,0.0,0.0
822,823,Unsatisfactory,143,43.06487071703806,65.24849785553573,34.68663142742621
823,824,Unsatisfactory,131,39.19038710668628,26.787111020301314,65.0225018730124
824,825,Satisfactory,21,7.539141693396559,3.7889639844511445,9.671894322152298
825,826,Satisfactory,12,1.9061536440225593,3.537048835955667,6.556797520021773
826,827,Satisfactory,27,9.464851925563122,7.1283637798144674,10.406784294622412
827,828,Unsatisfactory,104,21.821286460263433,41.0107926522371,41.16792088749946
828,829,Unsatisfactory,108,38.21957271998659,24.22421130522919,45.556215974784216
829,830,Unsatisfactory,105,10.998886854682928,37.8261014512048,56.17501169411227
830,831,Satisfactory,52,26.604367328394815,20.173676448357867,5.2219562232473224
831,832,Satisfactory,0,0.0,0.0,0.0
832,833,Unsatisfactory,108,19.37102088402933,65.1032550904235,23.525724025547156
833,834,Satisfactory,86,10.6497018330572,45.39617427838261,29.954123888560186
834,835,Satisfactory,96,18.03756688856534,59.6791920770963,18.283241034338353
835,836,Unsatisfactory,113,34.395355372075336,39.59364206179139,39.01100256613327
836,837,Unsatisfactory,157,84.6255956470359,50.285047062551754,22.08935729041237
837,838,Under Review,0,0.0,0.0,0.0
838,839,Satisfactory,87,33.72639364110667,19.140866038074414,34.132740320818925
839,840,Satisfactory,60,21.540504626182837,13.100989559855186,25.35850581396198
840,841,Satisfactory,3,1.478250514402351,0.23728349511794944,1.2844659904796996
841,842,Under Review,0,0.0,0.0,0.0
842,843,Under Review,0,0.0,0.0,0.0
843,844,Unsatisfactory,197,90.93776647522905,7.165945782112695,98.89628774265825
